Region,Division,State,year,num_crimes
Midwest,East North Central,Michigan,1970.0,51090.0
Midwest,West North Central,Minnesota,1970.0,5782.000000000001
South,East South Central,Mississippi,1970.0,3973.9999999999995
Midwest,West North Central,Missouri,1970.0,18986.0
West,Mountain,Montana,1970.0,774.0
Midwest,West North Central,Nebraska,1970.0,2731.0
West,Mountain,Nevada,1970.0,1948.0
Northeast,New England,New Hampshire,1970.0,413.0
Northeast,Middle Atlantic,New Jersey,1970.0,20583.0
West,Mountain,New Mexico,1970.0,3093.0
Northeast,Middle Atlantic,New York,1970.0,124613.00000000001
South,South Atlantic,North Carolina,1970.0,18814.0
Midwest,West North Central,North Dakota,1970.0,211.0
Midwest,East North Central,Ohio,1970.0,30279.0
South,West South Central,Oklahoma,1970.0,5194.0
West,Pacific,Oregon,1970.0,5373.0
Northeast,Middle Atlantic,Pennsylvania,1970.0,25970.0
Northeast,New England,Rhode Island,1970.0,1943.9999999999998
South,South Atlantic,South Carolina,1970.0,7412.0
Midwest,West North Central,South Dakota,1970.0,616.0
South,East South Central,Tennessee,1970.0,10787.0
South,West South Central,Texas,1970.0,40897.0
West,Mountain,Utah,1970.0,1459.0
Northeast,New England,Vermont,1970.0,329.0
South,South Atlantic,Virginia,1970.0,14040.0
West,Pacific,Washington,1970.0,7545.999999999999
South,South Atlantic,West Virginia,1970.0,2158.0
Midwest,East North Central,Wisconsin,1970.0,3792.0
West,Mountain,Wyoming,1970.0,376.0
South,East South Central,Alabama,1971.0000000000002,10835.0
West,Pacific,Alaska,1971.0000000000002,1112.0
West,Mountain,Arizona,1971.0000000000002,7407.0
South,West South Central,Arkansas,1971.0000000000002,4680.0
West,Pacific,California,1971.0000000000002,104872.0
West,Mountain,Colorado,1971.0000000000002,8530.0
Northeast,New England,Connecticut,1971.0000000000002,5968.0
South,South Atlantic,Delaware,1971.0000000000002,2060.0
South,South Atlantic,District of Columbia,1971.0000000000002,16084.0
South,South Atlantic,Florida,1971.0000000000002,38575.0
South,South Atlantic,Georgia,1971.0000000000002,15898.0
West,Pacific,Hawaii,1971.0000000000002,1830.0
West,Mountain,Idaho,1971.0000000000002,917.0
Midwest,East North Central,Illinois,1971.0000000000002,53436.0
Midwest,East North Central,Indiana,1971.0000000000002,13031.0
Midwest,West North Central,Iowa,1971.0000000000002,2822.0000000000005
Midwest,West North Central,Kansas,1971.0000000000002,4843.0
South,East South Central,Kentucky,1971.0000000000002,7717.0
South,West South Central,Louisiana,1971.0000000000002,15208.0
Northeast,New England,Maine,1971.0000000000002,903.0000000000001
South,South Atlantic,Maryland,1971.0000000000002,24857.0
Northeast,New England,Massachusetts,1971.0000000000002,15317.0
Midwest,East North Central,Michigan,1971.0000000000002,51697.0
Midwest,West North Central,Minnesota,1971.0000000000002,5993.0
South,East South Central,Mississippi,1971.0000000000002,6151.0
Midwest,West North Central,Missouri,1971.0000000000002,18357.0
West,Mountain,Montana,1971.0000000000002,971.0
Midwest,West North Central,Nebraska,1971.0000000000002,2355.0
West,Mountain,Nevada,1971.0000000000002,1887.0
Northeast,New England,New Hampshire,1971.0000000000002,580.0
Northeast,Middle Atlantic,New Jersey,1971.0000000000002,26441.0
West,Mountain,New Mexico,1971.0000000000002,3994.0000000000005
Northeast,Middle Atlantic,New York,1971.0000000000002,145048.0
South,South Atlantic,North Carolina,1971.0000000000002,19952.0
Midwest,West North Central,North Dakota,1971.0000000000002,238.0
Midwest,East North Central,Ohio,1971.0000000000002,32159.000000000004
South,West South Central,Oklahoma,1971.0000000000002,6718.999999999999
West,Pacific,Oregon,1971.0000000000002,6335.0
Northeast,Middle Atlantic,Pennsylvania,1971.0000000000002,31917.0
Northeast,New England,Rhode Island,1971.0000000000002,2129.0
South,South Atlantic,South Carolina,1971.0000000000002,8188.0
Midwest,West North Central,South Dakota,1971.0000000000002,644.0
South,East South Central,Tennessee,1971.0000000000002,12520.0
South,West South Central,Texas,1971.0000000000002,43089.0
West,Mountain,Utah,1971.0000000000002,1689.0
Northeast,New England,Vermont,1971.0000000000002,333.0
South,South Atlantic,Virginia,1971.0000000000002,15384.0
West,Pacific,Washington,1971.0000000000002,8154.999999999999
South,South Atlantic,West Virginia,1971.0000000000002,2311.0
Midwest,East North Central,Wisconsin,1971.0000000000002,3956.9999999999995
West,Mountain,Wyoming,1971.0000000000002,532.0
South,East South Central,Alabama,1972.0,10994.0
West,Pacific,Alaska,1972.0,1204.0
West,Mountain,Arizona,1972.0,8731.0
South,West South Central,Arkansas,1972.0,4840.0
West,Pacific,California,1972.0,110667.0
West,Mountain,Colorado,1972.0,9555.0
Northeast,New England,Connecticut,1972.0,6138.000000000001
South,South Atlantic,Delaware,1972.0,2181.0
South,South Atlantic,District of Columbia,1972.0,12607.0
South,South Atlantic,Florida,1972.0,40252.0
South,South Atlantic,Georgia,1972.0,17823.0
West,Pacific,Hawaii,1972.0,1258.0
West,Mountain,Idaho,1972.0,1085.0
Midwest,East North Central,Illinois,1972.0,57162.0
Midwest,East North Central,Indiana,1972.0,12968.0
Midwest,West North Central,Iowa,1972.0,2519.0
Midwest,West North Central,Kansas,1972.0,4737.0
South,East South Central,Kentucky,1972.0,7446.0
South,West South Central,Louisiana,1972.0,15711.999999999998
Northeast,New England,Maine,1972.0,1143.0
South,South Atlantic,Maryland,1972.0,26412.000000000004
Northeast,New England,Massachusetts,1972.0,17086.0
Midwest,East North Central,Michigan,1972.0,50425.0
Midwest,West North Central,Minnesota,1972.0,6798.0
South,East South Central,Mississippi,1972.0,7076.0
Midwest,West North Central,Missouri,1972.0,18223.0
West,Mountain,Montana,1972.0,1079.0
Midwest,West North Central,Nebraska,1972.0,2638.0
West,Mountain,Nevada,1972.0,2264.0
Northeast,New England,New Hampshire,1972.0,490.99999999999994
Northeast,Middle Atlantic,New Jersey,1972.0,27577.0
West,Mountain,New Mexico,1972.0,4598.0
Northeast,Middle Atlantic,New York,1972.0,138542.0
South,South Atlantic,North Carolina,1972.0,22087.0
Midwest,West North Central,North Dakota,1972.0,290.0
Midwest,East North Central,Ohio,1972.0,32286.0
South,West South Central,Oklahoma,1972.0,6289.0
West,Pacific,Oregon,1972.0,6494.000000000001
Northeast,Middle Atlantic,Pennsylvania,1972.0,33052.0
Northeast,New England,Rhode Island,1972.0,2424.0
South,South Atlantic,South Carolina,1972.0,10312.0
Midwest,West North Central,South Dakota,1972.0,756.0
South,East South Central,Tennessee,1972.0,12858.0
South,West South Central,Texas,1972.0,41285.0
West,Mountain,Utah,1972.0,2063.0
Northeast,New England,Vermont,1972.0,445.00000000000006
South,South Atlantic,Virginia,1972.0,16483.0
West,Pacific,Washington,1972.0,8627.0
South,South Atlantic,West Virginia,1972.0,2299.0
Midwest,East North Central,Wisconsin,1972.0,4358.0
West,Mountain,Wyoming,1972.0,511.0
South,East South Central,Alabama,1973.0,12390.0
West,Pacific,Alaska,1973.0,1269.0
West,Mountain,Arizona,1973.0,9877.0
South,West South Central,Arkansas,1973.0,5905.0
West,Pacific,California,1973.0,116563.00000000001
West,Mountain,Colorado,1973.0,10088.0
Northeast,New England,Connecticut,1973.0,6421.0
South,South Atlantic,Delaware,1973.0,2016.0
South,South Atlantic,District of Columbia,1973.0,11626.0
South,South Atlantic,Florida,1973.0,46418.99999999999
South,South Atlantic,Georgia,1973.0,19738.0
West,Pacific,Hawaii,1973.0,1295.0
West,Mountain,Idaho,1973.0,1264.0
Midwest,East North Central,Illinois,1973.0,62456.99999999999
Midwest,East North Central,Indiana,1973.0,13696.0
Midwest,West North Central,Iowa,1973.0,2970.0
Midwest,West North Central,Kansas,1973.0,4956.0
South,East South Central,Kentucky,1973.0,7356.000000000001
South,West South Central,Louisiana,1973.0,16020.0
Northeast,New England,Maine,1973.0,1258.0
South,South Atlantic,Maryland,1973.0,26092.999999999996
Northeast,New England,Massachusetts,1973.0,20475.0
Midwest,East North Central,Michigan,1973.0,52921.0
Midwest,West North Central,Minnesota,1973.0,6926.0
South,East South Central,Mississippi,1973.0,7734.0
Midwest,West North Central,Missouri,1973.0,19441.0
West,Mountain,Montana,1973.0,1207.0
Midwest,West North Central,Nebraska,1973.0,2859.0
West,Mountain,Nevada,1973.0,3135.0000000000005
Northeast,New England,New Hampshire,1973.0,649.0
Northeast,Middle Atlantic,New Jersey,1973.0,28845.0
West,Mountain,New Mexico,1973.0,5219.0
Northeast,Middle Atlantic,New York,1973.0,135468.0
South,South Atlantic,North Carolina,1973.0,23086.0
Midwest,West North Central,North Dakota,1973.0,389.00000000000006
Midwest,East North Central,Ohio,1973.0,31304.0
South,West South Central,Oklahoma,1973.0,6556.0
West,Pacific,Oregon,1973.0,6511.999999999999
Northeast,Middle Atlantic,Pennsylvania,1973.0,32397.0
Northeast,New England,Rhode Island,1973.0,2749.0
South,South Atlantic,South Carolina,1973.0,10757.0
Midwest,West North Central,South Dakota,1973.0,869.0
South,East South Central,Tennessee,1973.0,14770.999999999998
South,West South Central,Texas,1973.0,45458.0
West,Mountain,Utah,1973.0,2412.0
Northeast,New England,Vermont,1973.0,327.0
South,South Atlantic,Virginia,1973.0,16007.0
West,Pacific,Washington,1973.0,9309.0
South,South Atlantic,West Virginia,1973.0,2219.0
Midwest,East North Central,Wisconsin,1973.0,5273.0
West,Mountain,Wyoming,1973.0,762.9999999999999
South,East South Central,Alabama,1974.0,13338.0
West,Pacific,Alaska,1974.0,1527.0
West,Mountain,Arizona,1974.0,12202.0
South,West South Central,Arkansas,1974.0,6521.0
West,Pacific,California,1974.0,127658.0
West,Mountain,Colorado,1974.0,10728.0
Northeast,New England,Connecticut,1974.0,7045.0
South,South Atlantic,Delaware,1974.0,2539.0
South,South Atlantic,District of Columbia,1974.0,11590.0
South,South Atlantic,Florida,1974.0,54821.0
South,South Atlantic,Georgia,1974.0,21587.0
West,Pacific,Hawaii,1974.0,1762.0
West,Mountain,Idaho,1974.0,1465.0
Midwest,East North Central,Illinois,1974.0,69806.0
Midwest,East North Central,Indiana,1974.0,15631.000000000002
Midwest,West North Central,Iowa,1974.0,3455.0
Midwest,West North Central,Kansas,1974.0,6272.0
South,East South Central,Kentucky,1974.0,7857.0
South,West South Central,Louisiana,1974.0,17794.0
Northeast,New England,Maine,1974.0,1440.0
South,South Atlantic,Maryland,1974.0,29439.0
Northeast,New England,Massachusetts,1974.0,22545.0
Midwest,East North Central,Michigan,1974.0,59993.0
Midwest,West North Central,Minnesota,1974.0,8119.0
South,East South Central,Mississippi,1974.0,7782.0
Midwest,West North Central,Missouri,1974.0,21611.999999999996
West,Mountain,Montana,1974.0,1194.0
Midwest,West North Central,Nebraska,1974.0,3697.0
West,Mountain,Nevada,1974.0,3910.0
Northeast,New England,New Hampshire,1974.0,739.0
Northeast,Middle Atlantic,New Jersey,1974.0,29568.0
West,Mountain,New Mexico,1974.0,5053.0
Northeast,Middle Atlantic,New York,1974.0,145427.0
South,South Atlantic,North Carolina,1974.0,26220.0
Midwest,West North Central,North Dakota,1974.0,319.0
Midwest,East North Central,Ohio,1974.0,39094.0
South,West South Central,Oklahoma,1974.0,7588.0
West,Pacific,Oregon,1974.0,8326.0
Northeast,Middle Atlantic,Pennsylvania,1974.0,37281.0
Northeast,New England,Rhode Island,1974.0,2651.0
South,South Atlantic,South Carolina,1974.0,12688.0
Midwest,West North Central,South Dakota,1974.0,1234.0
South,East South Central,Tennessee,1974.0,15969.0
South,West South Central,Texas,1974.0,47008.0
West,Mountain,Utah,1974.0,2517.0
Northeast,New England,Vermont,1974.0,353.0
South,South Atlantic,Virginia,1974.0,17514.0
West,Pacific,Washington,1974.0,12035.999999999998
South,South Atlantic,West Virginia,1974.0,2460.0
Midwest,East North Central,Wisconsin,1974.0,6411.0
West,Mountain,Wyoming,1974.0,519.0
South,East South Central,Alabama,1975.0,14201.0
West,Pacific,Alaska,1975.0,1900.0
West,Mountain,Arizona,1975.0,12184.000000000002
South,West South Central,Arkansas,1975.0,7369.0
West,Pacific,California,1975.0,138842.0
West,Mountain,Colorado,1975.0,11735.0
Northeast,New England,Connecticut,1975.0,8308.0
South,South Atlantic,Delaware,1975.0,2270.0
South,South Atlantic,District of Columbia,1975.0,12704.0
South,South Atlantic,Florida,1975.0,57540.0
South,South Atlantic,Georgia,1975.0,22608.0
West,Pacific,Hawaii,1975.0,1889.0
West,Mountain,Idaho,1975.0,1670.0
Midwest,East North Central,Illinois,1975.0,74699.0
Midwest,East North Central,Indiana,1975.0,17677.0
Midwest,West North Central,Iowa,1975.0,4039.0
Midwest,West North Central,Kansas,1975.0,6307.0
South,East South Central,Kentucky,1975.0,8967.0
South,West South Central,Louisiana,1975.0,18137.0
Northeast,New England,Maine,1975.0,2324.0
South,South Atlantic,Maryland,1975.0,29087.0
Northeast,New England,Massachusetts,1975.0,25793.000000000004
Midwest,East North Central,Michigan,1975.0,62792.0
Midwest,West North Central,Minnesota,1975.0,8125.0
South,East South Central,Mississippi,1975.0,7411.0
Midwest,West North Central,Missouri,1975.0,23520.999999999996
West,Mountain,Montana,1975.0,1418.0
Midwest,West North Central,Nebraska,1975.0,3986.0
West,Mountain,Nevada,1975.0,4018.0
Northeast,New England,New Hampshire,1975.0,816.0
Northeast,Middle Atlantic,New Jersey,1975.0,30215.0
West,Mountain,New Mexico,1975.0,6134.0
Northeast,Middle Atlantic,New York,1975.0,155187.0
South,South Atlantic,North Carolina,1975.0,23791.0
Midwest,West North Central,North Dakota,1975.0,337.0
Midwest,East North Central,Ohio,1975.0,43901.0
South,West South Central,Oklahoma,1975.0,8225.0
West,Pacific,Oregon,1975.0,10034.0
Northeast,Middle Atlantic,Pennsylvania,1975.0,38933.0
Northeast,New England,Rhode Island,1975.0,2801.9999999999995
South,South Atlantic,South Carolina,1975.0,14412.0
Midwest,West North Central,South Dakota,1975.0,1402.0
South,East South Central,Tennessee,1975.0,16627.0
South,West South Central,Texas,1975.0,47803.0
West,Mountain,Utah,1975.0,2795.0
Northeast,New England,Vermont,1975.0,448.0
South,South Atlantic,Virginia,1975.0,18917.0
West,Pacific,Washington,1975.0,13850.999999999998
South,South Atlantic,West Virginia,1975.0,2915.0
Midwest,East North Central,Wisconsin,1975.0,6992.0
West,Mountain,Wyoming,1975.0,764.0
South,East South Central,Alabama,1976.0,14248.0
West,Pacific,Alaska,1976.0,2063.0
West,Mountain,Arizona,1976.0,10335.0
South,West South Central,Arkansas,1976.0,6410.0
West,Pacific,California,1976.0,144041.0
West,Mountain,Colorado,1976.0,10770.0
Northeast,New England,Connecticut,1976.0,8516.0
South,South Atlantic,Delaware,1976.0,1872.0000000000002
South,South Atlantic,District of Columbia,1976.0,10399.0
South,South Atlantic,Florida,1976.0,54597.00000000001
South,South Atlantic,Georgia,1976.0,21030.0
West,Pacific,Hawaii,1976.0,2034.0
West,Mountain,Idaho,1976.0,1884.0
Midwest,East North Central,Illinois,1976.0,70266.0
Midwest,East North Central,Indiana,1976.0,16721.0
Midwest,West North Central,Iowa,1976.0,3813.0000000000005
Midwest,West North Central,Kansas,1976.0,6528.999999999999
South,East South Central,Kentucky,1976.0,8987.0
South,West South Central,Louisiana,1976.0,18161.0
Northeast,New England,Maine,1976.0,2354.0
South,South Atlantic,Maryland,1976.0,26249.0
Northeast,New England,Massachusetts,1976.0,23190.0
Midwest,East North Central,Michigan,1976.0,58814.0
Midwest,West North Central,Minnesota,1976.0,7492.0
South,East South Central,Mississippi,1976.0,6954.000000000001
Midwest,West North Central,Missouri,1976.0,21470.0
West,Mountain,Montana,1976.0,1357.9999999999998
Midwest,West North Central,Nebraska,1976.0,3269.0
West,Mountain,Nevada,1976.0,4215.0
Northeast,New England,New Hampshire,1976.0,709.0
Northeast,Middle Atlantic,New Jersey,1976.0,29107.0
West,Mountain,New Mexico,1976.0,6475.0
Northeast,Middle Atlantic,New York,1976.0,156988.0
South,South Atlantic,North Carolina,1976.0,22061.0
Midwest,West North Central,North Dakota,1976.0,462.0
Midwest,East North Central,Ohio,1976.0,41553.0
South,West South Central,Oklahoma,1976.0,7926.0
West,Pacific,Oregon,1976.0,10654.0
Northeast,Middle Atlantic,Pennsylvania,1976.0,34985.0
Northeast,New England,Rhode Island,1976.0,2779.0000000000005
South,South Atlantic,South Carolina,1976.0,17065.0
Midwest,West North Central,South Dakota,1976.0,1277.0
South,East South Central,Tennessee,1976.0,16574.0
South,West South Central,Texas,1976.0,44421.99999999999
West,Mountain,Utah,1976.0,2709.0
Northeast,New England,Vermont,1976.0,563.0
South,South Atlantic,Virginia,1976.0,15485.0
West,Pacific,Washington,1976.0,14036.0
South,South Atlantic,West Virginia,1976.0,2761.0
Midwest,East North Central,Wisconsin,1976.0,6345.000000000001
West,Mountain,Wyoming,1976.0,851.0
South,East South Central,Alabama,1977.0,15293.0
West,Pacific,Alaska,1977.0,1804.0
West,Mountain,Arizona,1977.0,11346.999999999998
South,West South Central,Arkansas,1977.0,6924.0
West,Pacific,California,1977.0,154582.0
West,Mountain,Colorado,1977.0,13407.0
Northeast,New England,Connecticut,1977.0,8774.0
South,South Atlantic,Delaware,1977.0,2224.0
South,South Atlantic,District of Columbia,1977.0,9843.0
South,South Atlantic,Florida,1977.0,58052.0
South,South Atlantic,Georgia,1977.0,22203.0
West,Pacific,Hawaii,1977.0,2012.0
West,Mountain,Idaho,1977.0,2030.0000000000002
Midwest,East North Central,Illinois,1977.0,70910.0
Midwest,East North Central,Indiana,1977.0,16553.0
Midwest,West North Central,Iowa,1977.0,4145.0
Midwest,West North Central,Kansas,1977.0,7206.0
South,East South Central,Kentucky,1977.0,8077.0
South,West South Central,Louisiana,1977.0,20577.0
Northeast,New England,Maine,1977.0,2438.0
South,South Atlantic,Maryland,1977.0,28716.0
Northeast,New England,Massachusetts,1977.0,24593.0
Midwest,East North Central,Michigan,1977.0,53381.0
Midwest,West North Central,Minnesota,1977.0,7705.0
South,East South Central,Mississippi,1977.0,6896.000000000001
Midwest,West North Central,Missouri,1977.0,22105.0
West,Mountain,Montana,1977.0,1659.0
Midwest,West North Central,Nebraska,1977.0,3113.0
West,Mountain,Nevada,1977.0,4703.0
Northeast,New England,New Hampshire,1977.0,960.0
Northeast,Middle Atlantic,New Jersey,1977.0,28732.0
West,Mountain,New Mexico,1977.0,5961.0
Northeast,Middle Atlantic,New York,1977.0,149087.0
South,South Atlantic,North Carolina,1977.0,22492.0
Midwest,West North Central,North Dakota,1977.0,438.0
Midwest,East North Central,Ohio,1977.0,43521.00000000001
South,West South Central,Oklahoma,1977.0,8899.0
West,Pacific,Oregon,1977.0,10829.999999999998
Northeast,Middle Atlantic,Pennsylvania,1977.0,33328.0
Northeast,New England,Rhode Island,1977.0,2820.0
South,South Atlantic,South Carolina,1977.0,18297.0
Midwest,West North Central,South Dakota,1977.0,1303.0
South,East South Central,Tennessee,1977.0,16743.0
South,West South Central,Texas,1977.0,52309.0
West,Mountain,Utah,1977.0,3043.0000000000005
Northeast,New England,Vermont,1977.0,722.0000000000001
South,South Atlantic,Virginia,1977.0,14893.0
West,Pacific,Washington,1977.0,13713.999999999998
South,South Atlantic,West Virginia,1977.0,2832.0
Midwest,East North Central,Wisconsin,1977.0,6117.0
West,Mountain,Wyoming,1977.0,978.0
South,East South Central,Alabama,1978.0,15682.0
West,Pacific,Alaska,1978.0,1781.0
West,Mountain,Arizona,1978.0,12996.0
South,West South Central,Arkansas,1978.0,7522.0
West,Pacific,California,1978.0,165626.0
West,Mountain,Colorado,1978.0,13296.0
Northeast,New England,Connecticut,1978.0,9762.0
South,South Atlantic,Delaware,1978.0,2569.0
South,South Atlantic,District of Columbia,1978.0,9515.0
South,South Atlantic,Florida,1978.0,65792.0
South,South Atlantic,Georgia,1978.0,24545.0
West,Pacific,Hawaii,1978.0,2423.0
West,Mountain,Idaho,1978.0,2076.0
Midwest,East North Central,Illinois,1978.0,76084.0
Midwest,East North Central,Indiana,1978.0,17383.0
Midwest,West North Central,Iowa,1978.0,4674.0
Midwest,West North Central,Kansas,1978.0,7471.000000000001
South,East South Central,Kentucky,1978.0,7807.0
South,West South Central,Louisiana,1978.0,23197.000000000004
Northeast,New England,Maine,1978.0,2266.0
South,South Atlantic,Maryland,1978.0,30328.0
Northeast,New England,Massachusetts,1978.0,26673.0
Midwest,East North Central,Michigan,1978.0,53040.0
Midwest,West North Central,Minnesota,1978.0,7601.0
South,East South Central,Mississippi,1978.0,7721.0
Midwest,West North Central,Missouri,1978.0,22737.999999999996
West,Mountain,Montana,1978.0,1864.9999999999998
Midwest,West North Central,Nebraska,1978.0,2982.0
West,Mountain,Nevada,1978.0,5153.0
Northeast,New England,New Hampshire,1978.0,1035.0
Northeast,Middle Atlantic,New Jersey,1978.0,31027.0
West,Mountain,New Mexico,1978.0,6402.000000000001
Northeast,Middle Atlantic,New York,1978.0,149257.0
South,South Atlantic,North Carolina,1978.0,23054.0
Midwest,West North Central,North Dakota,1978.0,437.0
Midwest,East North Central,Ohio,1978.0,44357.0
South,West South Central,Oklahoma,1978.0,10165.0
West,Pacific,Oregon,1978.0,12278.0
Northeast,Middle Atlantic,Pennsylvania,1978.0,35381.0
Northeast,New England,Rhode Island,1978.0,3255.0
South,South Atlantic,South Carolina,1978.0,18604.0
Midwest,West North Central,South Dakota,1978.0,1128.0
South,East South Central,Tennessee,1978.0,16671.0
South,West South Central,Texas,1978.0,56650.0
West,Mountain,Utah,1978.0,3551.9999999999995
Northeast,New England,Vermont,1978.0,810.0
South,South Atlantic,Virginia,1978.0,14743.0
West,Pacific,Washington,1978.0,15296.0
South,South Atlantic,West Virginia,1978.0,3120.0
Midwest,East North Central,Wisconsin,1978.0,6184.000000000001
West,Mountain,Wyoming,1978.0,1189.0
South,East South Central,Alabama,1979.0,15578.0
West,Pacific,Alaska,1979.0,1994.0000000000002
West,Mountain,Arizona,1979.0,14528.000000000002
South,West South Central,Arkansas,1979.0,7984.0
West,Pacific,California,1979.0,184087.0
West,Mountain,Colorado,1979.0,14471.999999999998
Northeast,New England,Connecticut,1979.0,12902.0
South,South Atlantic,Delaware,1979.0,3127.0
South,South Atlantic,District of Columbia,1979.0,10553.0
South,South Atlantic,Florida,1979.0,73881.0
South,South Atlantic,Georgia,1979.0,28594.0
West,Pacific,Hawaii,1979.0,2651.0
West,Mountain,Idaho,1979.0,2613.0
Midwest,East North Central,Illinois,1979.0,83540.0
Midwest,East North Central,Indiana,1979.0,18254.0
Midwest,West North Central,Iowa,1979.0,5259.0
Midwest,West North Central,Kansas,1979.0,8376.0
South,East South Central,Kentucky,1979.0,8748.0
South,West South Central,Louisiana,1979.0,27229.0
Northeast,New England,Maine,1979.0,2221.0
South,South Atlantic,Maryland,1979.0,33007.0
Northeast,New England,Massachusetts,1979.0,30650.0
Midwest,East North Central,Michigan,1979.0,56558.0
Midwest,West North Central,Minnesota,1979.0,8973.0
South,East South Central,Mississippi,1979.0,7786.0
Midwest,West North Central,Missouri,1979.0,25662.0
West,Mountain,Montana,1979.0,1762.0
Midwest,West North Central,Nebraska,1979.0,3556.0
West,Mountain,Nevada,1979.0,5866.0
Northeast,New England,New Hampshire,1979.0,1241.0
Northeast,Middle Atlantic,New Jersey,1979.0,36747.0
West,Mountain,New Mexico,1979.0,7272.0
Northeast,Middle Atlantic,New York,1979.0,161906.0
South,South Atlantic,North Carolina,1979.0,25009.0
Midwest,West North Central,North Dakota,1979.0,403.00000000000006
Midwest,East North Central,Ohio,1979.0,49092.0
South,West South Central,Oklahoma,1979.0,11719.0
West,Pacific,Oregon,1979.0,13781.000000000002
Northeast,Middle Atlantic,Pennsylvania,1979.0,39133.0
Northeast,New England,Rhode Island,1979.0,3485.0
South,South Atlantic,South Carolina,1979.0,19889.0
Midwest,West North Central,South Dakota,1979.0,1096.0
South,East South Central,Tennessee,1979.0,18135.0
South,West South Central,Texas,1979.0,67988.0
West,Mountain,Utah,1979.0,4158.0
Northeast,New England,Vermont,1979.0,908.0000000000001
South,South Atlantic,Virginia,1979.0,15642.000000000002
West,Pacific,Washington,1979.0,17064.0
South,South Atlantic,West Virginia,1979.0,3156.0
Midwest,East North Central,Wisconsin,1979.0,7838.999999999999
West,Mountain,Wyoming,1979.0,1579.0000000000002
South,East South Central,Alabama,1980.0,17320.0
West,Pacific,Alaska,1980.0,1919.0
West,Mountain,Arizona,1980.0,17673.0
South,West South Central,Arkansas,1980.0,7656.0
West,Pacific,California,1980.0,210290.0
West,Mountain,Colorado,1980.0,15215.0
Northeast,New England,Connecticut,1980.0,12768.0
South,South Atlantic,Delaware,1980.0,2824.0
South,South Atlantic,District of Columbia,1980.0,12772.0
South,South Atlantic,Florida,1980.0,94095.0
South,South Atlantic,Georgia,1980.0,29993.0
West,Pacific,Hawaii,1980.0,2889.0
West,Mountain,Idaho,1980.0,2957.0000000000005
Midwest,East North Central,Illinois,1980.0,91753.0
Midwest,East North Central,Indiana,1980.0,20633.0
Midwest,West North Central,Iowa,1980.0,5826.0
Midwest,West North Central,Kansas,1980.0,9168.0
South,East South Central,Kentucky,1980.0,9711.0
South,West South Central,Louisiana,1980.0,27926.0
Northeast,New England,Maine,1980.0,2173.0
South,South Atlantic,Maryland,1980.0,35735.0
Northeast,New England,Massachusetts,1980.0,34444.0
Midwest,East North Central,Michigan,1980.0,59014.0
Midwest,West North Central,Minnesota,1980.0,9250.0
South,East South Central,Mississippi,1980.0,8588.0
Midwest,West North Central,Missouri,1980.0,27177.0
West,Mountain,Montana,1980.0,1739.9999999999998
Midwest,West North Central,Nebraska,1980.0,3512.0
West,Mountain,Nevada,1980.0,7304.000000000001
Northeast,New England,New Hampshire,1980.0,1653.0
Northeast,Middle Atlantic,New Jersey,1980.0,44373.0
West,Mountain,New Mexico,1980.0,7967.0
Northeast,Middle Atlantic,New York,1980.0,180234.99999999997
South,South Atlantic,North Carolina,1980.0,26589.0
Midwest,West North Central,North Dakota,1980.0,352.0
Midwest,East North Central,Ohio,1980.0,53646.0
South,West South Central,Oklahoma,1980.0,12589.0
West,Pacific,Oregon,1980.0,12802.0
Northeast,Middle Atlantic,Pennsylvania,1980.0,43032.0
Northeast,New England,Rhode Island,1980.0,3864.0
South,South Atlantic,South Carolina,1980.0,20225.0
Midwest,West North Central,South Dakota,1980.0,873.0
South,East South Central,Tennessee,1980.0,20824.0
South,West South Central,Texas,1980.0,77978.0
West,Mountain,Utah,1980.0,4425.0
Northeast,New England,Vermont,1980.0,914.0
South,South Atlantic,Virginia,1980.0,16355.000000000002
West,Pacific,Washington,1980.0,19098.0
South,South Atlantic,West Virginia,1980.0,3547.0
Midwest,East North Central,Wisconsin,1980.0,8546.0
West,Mountain,Wyoming,1980.0,1841.0
South,East South Central,Alabama,1981.0,18423.0
West,Pacific,Alaska,1981.0,2537.0
West,Mountain,Arizona,1981.0,16082.0
South,West South Central,Arkansas,1981.0,7119.0
West,Pacific,California,1981.0,208485.0
West,Mountain,Colorado,1981.0,15755.0
Northeast,New England,Connecticut,1981.0,14033.0
South,South Atlantic,Delaware,1981.0,3044.0
South,South Atlantic,District of Columbia,1981.0,14468.0
South,South Atlantic,Florida,1981.0,98109.0
South,South Atlantic,Georgia,1981.0,30527.000000000004
West,Pacific,Hawaii,1981.0,2424.0
West,Mountain,Idaho,1981.0,2717.0
Midwest,East North Central,Illinois,1981.0,90781.00000000001
Midwest,East North Central,Indiana,1981.0,18672.0
Midwest,West North Central,Iowa,1981.0,5915.0
Midwest,West North Central,Kansas,1981.0,8796.0
South,East South Central,Kentucky,1981.0,10599.0
South,West South Central,Louisiana,1981.0,27478.0
Northeast,New England,Maine,1981.0,2214.0
South,South Atlantic,Maryland,1981.0,37800.0
Northeast,New England,Massachusetts,1981.0,36273.0
Midwest,East North Central,Michigan,1981.0,59058.0
Midwest,West North Central,Minnesota,1981.0,9344.0
South,East South Central,Mississippi,1981.0,7706.000000000001
Midwest,West North Central,Missouri,1981.0,26675.0
